Date, Departure Time, Arrival Time, Flight Info, Destination, Airline Info
2024-05-30,20:55,21:01,WS 6356,Nashville, WestJet 
2024-05-30,20:55,21:35,WN 4606,Louis, Southwest Airlines Saint 
2024-05-30,20:55,21:53,AF 2723,Knoxville, Air France 
2024-05-30,20:55,21:53,AM 4371,Knoxville, Aeromexico 
2024-05-30,20:55,21:53,DL 5224,Knoxville, Delta Air Lines 
2024-05-30,20:55,21:53,KE 7049,Knoxville, Korean Air 
2024-05-30,20:55,21:53,KL 5282,Knoxville, KLM 
2024-05-30,20:55,21:53,VS 4475,Knoxville, Virgin Atlantic 
2024-05-30,20:55,21:53,WS 7028,Knoxville, WestJet 
2024-05-30,20:55,22:12,AF 5995,Albuquerque, Air France 
2024-05-30,20:55,22:12,AM 3015,Albuquerque, Aeromexico 
2024-05-30,20:55,22:12,DL 1531,Albuquerque, Delta Air Lines 
2024-05-30,20:55,22:12,KE 3600,Albuquerque, Korean Air 
2024-05-30,20:55,22:12,KL 6362,Albuquerque, KLM 
2024-05-30,20:55,22:12,LA 8637,Albuquerque, LATAM Airlines 
2024-05-30,20:55,22:12,VS 4339,Albuquerque, Virgin Atlantic 
2024-05-30,20:55,22:21,AM 3066,Tampa, Aeromexico 
2024-05-30,20:55,22:21,DL 1591,Tampa, Delta Air Lines 
2024-05-30,20:55,22:21,KE 7159,Tampa, Korean Air 
2024-05-30,20:55,22:21,KL 5104,Tampa, KLM 
2024-05-30,20:55,22:21,LA 6114,Tampa, LATAM Airlines 
2024-05-30,20:55,22:21,VS 5327,Tampa, Virgin Atlantic 
2024-05-30,20:55,22:21,WS 7078,Tampa, WestJet 
2024-05-30,20:55,22:28,AM 3333,Norfolk, Aeromexico 
2024-05-30,20:55,22:28,DL 2526,Norfolk, Delta Air Lines 
2024-05-30,20:55,22:28,KE 6991,Norfolk, Korean Air 
2024-05-30,20:55,22:28,KL 5812,Norfolk, KLM 
2024-05-30,20:55,22:28,LA 7999,Norfolk, LATAM Airlines 
2024-05-30,20:55,22:28,VS 2647,Norfolk, Virgin Atlantic 
2024-05-30,20:55,22:28,WS 6560,Norfolk, WestJet 
2024-05-30,20:55,22:45,AM 3399,Bend, Aeromexico 
2024-05-30,20:55,22:45,DL 3919,Bend, Delta Air Lines 
2024-05-30,20:55,22:45,KE 6817,Bend, Korean Air 
2024-05-30,20:55,22:45,KL 6444,Bend, KLM 
2024-05-30,20:55,22:45,VS 2853,Bend, Virgin Atlantic 
2024-05-30,20:55,22:45,WS 6920,Bend, WestJet 
2024-05-30,20:55,23:37,AF 5965,Boston, Air France 
2024-05-30,20:55,23:37,AM 3010,Boston, Aeromexico 
2024-05-30,20:55,23:37,DL 791,Boston, Delta Air Lines 
2024-05-30,20:55,23:37,KE 6965,Boston, Korean Air 
2024-05-30,20:55,23:37,KL 7156,Boston, KLM 
2024-05-30,20:55,23:37,LA 5053,Boston, LATAM Airlines 
2024-05-30,20:55,23:37,VS 4228,Boston, Virgin Atlantic 
2024-05-30,20:55,23:37,WS 6509,Boston, WestJet 
2024-05-30,20:59,22:25,AF 8536,Orlando, Air France 
2024-05-30,20:59,22:25,AM 4455,Orlando, Aeromexico 
2024-05-30,20:59,22:25,DL 1198,Orlando, Delta Air Lines 
2024-05-30,20:59,22:25,KE 3750,Orlando, Korean Air 
2024-05-30,20:59,22:25,LA 8660,Orlando, LATAM Airlines 
2024-05-30,20:59,22:25,VS 5159,Orlando, Virgin Atlantic 
2024-05-30,20:59,22:25,WS 6822,Orlando, WestJet 
2024-05-30,20:59,23:10,AF 8642,Newark, Air France 
2024-05-30,20:59,23:10,AM 3661,Newark, Aeromexico 
2024-05-30,20:59,23:10,DL 523,Newark, Delta Air Lines 
2024-05-30,20:59,23:10,KE 3973,Newark, Korean Air 
2024-05-30,20:59,23:10,KL 5362,Newark, KLM 
2024-05-30,20:59,23:10,LA 6377,Newark, LATAM Airlines 
2024-05-30,20:59,23:10,VS 4470,Newark, Virgin Atlantic 
2024-05-30,20:59,23:10,WS 7112,Newark, WestJet 
2024-05-30,21:00,20:59,AM 3180,Dothan, Aeromexico 
2024-05-30,21:00,20:59,DL 5356,Dothan, Delta Air Lines 
2024-05-30,21:00,20:59,KE 3152,Dothan, Korean Air 
2024-05-30,21:00,20:59,KL 6394,Dothan, KLM 
2024-05-30,21:00,20:59,VS 2808,Dothan, Virgin Atlantic 
2024-05-30,21:00,20:59,WS 6723,Dothan, WestJet 
2024-05-30,21:00,21:12,AF 5870,Pensacola, Air France 
2024-05-30,21:00,21:12,AM 3089,Pensacola, Aeromexico 
2024-05-30,21:00,21:12,DL 2605,Pensacola, Delta Air Lines 
2024-05-30,21:00,21:12,KE 7001,Pensacola, Korean Air 
2024-05-30,21:00,21:12,KL 5580,Pensacola, KLM 
2024-05-30,21:00,21:12,VS 3129,Pensacola, Virgin Atlantic 
2024-05-30,21:00,21:12,WS 6754,Pensacola, WestJet 
2024-05-30,21:00,21:46,DL 5470,Columbus, Delta Air Lines 
2024-05-30,21:00,21:46,KE 6867,Columbus, Korean Air 
2024-05-30,21:00,21:46,KL 6392,Columbus, KLM 
2024-05-30,21:00,21:46,VS 2803,Columbus, Virgin Atlantic 
2024-05-30,21:00,21:46,WS 6702,Columbus, WestJet 
2024-05-30,21:00,22:13,AF 5983,Wichita, Air France 
2024-05-30,21:00,22:13,AM 3337,Wichita, Aeromexico 
2024-05-30,21:00,22:13,AM 4539,Charlotte, Aeromexico 
2024-05-30,21:00,22:13,DL 2057,Charlotte, Delta Air Lines 
2024-05-30,21:00,22:13,DL 2959,Wichita, Delta Air Lines 
2024-05-30,21:00,22:13,KE 3124,Charlotte, Korean Air 
2024-05-30,21:00,22:13,KE 3724,Wichita, Korean Air 
2024-05-30,21:00,22:13,KL 6414,Wichita, KLM 
2024-05-30,21:00,22:13,KL 7062,Charlotte, KLM 
2024-05-30,21:00,22:13,LA 5060,Charlotte, LATAM Airlines 
2024-05-30,21:00,22:13,VS 2899,Wichita, Virgin Atlantic 
2024-05-30,21:00,22:13,VS 5041,Charlotte, Virgin Atlantic 
2024-05-30,21:00,22:13,WS 6443,Wichita, WestJet 
2024-05-30,21:00,22:13,WS 6836,Charlotte, WestJet 
2024-05-30,21:00,22:25,WN 2583,Denver, Southwest Airlines 
2024-05-30,21:00,22:27,AF 3086,Vegas, Air France 
2024-05-30,21:00,22:27,AM 3162,Vegas, Aeromexico 
2024-05-30,21:00,22:27,DL 460,Vegas, Delta Air Lines Las 
2024-05-30,21:00,22:27,KE 6737,Vegas, Korean Air 
2024-05-30,21:00,22:27,KL 5254,Vegas, KLM 
2024-05-30,21:00,22:27,LA 6202,Vegas, LATAM Airlines 
2024-05-30,21:00,22:27,VS 5029,Vegas, Virgin Atlantic 
2024-05-30,21:00,22:44,AF 2614,Washington, Air France 
2024-05-30,21:00,22:44,AM 3151,Washington, Aeromexico 
2024-05-30,21:00,22:44,DL 561,Washington, Delta Air Lines 
2024-05-30,21:00,22:44,KE 3700,Washington, Korean Air 
2024-05-30,21:00,22:44,LA 6655,Washington, LATAM Airlines 
2024-05-30,21:00,22:44,VS 2574,Washington, Virgin Atlantic 
2024-05-30,21:00,22:44,WS 6651,Washington, WestJet 
2024-05-30,21:03,22:40,F9 3782,Tampa, Frontier Airlines 
2024-05-30,21:05,21:17,DL 5074,Columbus, Delta Air Lines 
2024-05-30,21:05,21:17,KE 6905,Columbus, Korean Air 
2024-05-30,21:05,21:17,KL 5438,Columbus, KLM 
2024-05-30,21:05,21:17,VS 2294,Columbus, Virgin Atlantic 
2024-05-30,21:05,21:17,WS 6698,Columbus, WestJet 
2024-05-30,21:05,21:49,AF 5651,Lafayette, Air France 
2024-05-30,21:05,21:49,AM 3283,Lafayette, Aeromexico 
2024-05-30,21:05,21:49,DL 5195,Lafayette, Delta Air Lines 
2024-05-30,21:05,21:49,KE 6943,Lafayette, Korean Air 
2024-05-30,21:05,21:49,KL 5896,Lafayette, KLM 
2024-05-30,21:05,21:49,VS 4943,Lafayette, Virgin Atlantic 
2024-05-30,21:05,21:49,WS 6813,Lafayette, WestJet 
2024-05-30,21:05,22:01,AF 6842,Chicago, Air France 
2024-05-30,21:05,22:01,AM 3763,Chicago, Aeromexico 
2024-05-30,21:05,22:01,DL 1076,Chicago, Delta Air Lines 
2024-05-30,21:05,22:01,KE 3642,Chicago, Korean Air 
2024-05-30,21:05,22:01,KL 5900,Chicago, KLM 
2024-05-30,21:05,22:01,LA 6431,Chicago, LATAM Airlines 
2024-05-30,21:05,22:01,VS 2617,Chicago, Virgin Atlantic 
2024-05-30,21:05,22:01,WS 6730,Chicago, WestJet 
2024-05-30,21:05,22:10,AF 8611,City/Kingsport, Air France 
2024-05-30,21:05,22:10,AM 3444,City/Kingsport, Aeromexico 
2024-05-30,21:05,22:10,DL 2085,City/Kingsport, Delta Air Lines Bristol/ VA/Johnson 
2024-05-30,21:05,22:10,KE 7045,City/Kingsport, Korean Air 
2024-05-30,21:05,22:10,KL 7216,City/Kingsport, KLM 
2024-05-30,21:05,22:10,VS 2700,City/Kingsport, Virgin Atlantic 
2024-05-30,21:05,22:10,WS 6983,City/Kingsport, WestJet 
2024-05-30,21:05,23:05,AM 3256,Sacramento, Aeromexico 
2024-05-30,21:05,23:05,DL 566,Sacramento, Delta Air Lines 
2024-05-30,21:05,23:05,KL 6469,Sacramento, KLM 
2024-05-30,21:05,23:05,VS 3200,Sacramento, Virgin Atlantic 
2024-05-30,21:08,21:05,AF 2603,Huntsville, Air France 
2024-05-30,21:08,21:05,AM 3369,Huntsville, Aeromexico 
2024-05-30,21:08,21:05,DL 2464,Huntsville, Delta Air Lines 
2024-05-30,21:08,21:05,KE 7164,Huntsville, Korean Air 
2024-05-30,21:08,21:05,KL 5458,Huntsville, KLM 
2024-05-30,21:08,21:05,VS 5184,Huntsville, Virgin Atlantic 
2024-05-30,21:08,21:05,WS 6786,Huntsville, WestJet 
2024-05-30,21:09,23:22,AM 3406,Francisco, Aeromexico 
2024-05-30,21:09,23:22,DL 374,Francisco, Delta Air Lines San 
2024-05-30,21:09,23:22,KL 8021,Francisco, KLM 
2024-05-30,21:09,23:22,LA 6258,Francisco, LATAM Airlines 
2024-05-30,21:09,23:22,VS 5285,Francisco, Virgin Atlantic 
2024-05-30,21:10,22:33,AF 2715,Charleston, Air France 
2024-05-30,21:10,22:33,AM 3147,Charleston, Aeromexico 
2024-05-30,21:10,22:33,DL 3652,Charleston, Delta Air Lines 
2024-05-30,21:10,22:33,KE 3596,Charleston, Korean Air 
2024-05-30,21:10,22:33,KL 6390,Charleston, KLM 
2024-05-30,21:10,22:33,VS 2373,Charleston, Virgin Atlantic 
2024-05-30,21:10,22:33,WS 6970,Charleston, WestJet 
2024-05-30,21:10,22:45,AF 6860,Charlottesville, Air France 
2024-05-30,21:10,22:45,AM 3177,Charlottesville, Aeromexico 
2024-05-30,21:10,22:45,DL 2109,Charlottesville, Delta Air Lines 
2024-05-30,21:10,22:45,KE 3588,Charlottesville, Korean Air 
2024-05-30,21:10,22:45,KL 6384,Charlottesville, KLM 
2024-05-30,21:10,22:45,VS 2337,Charlottesville, Virgin Atlantic 
2024-05-30,21:10,22:45,WS 6354,Charlottesville, WestJet 
2024-05-30,21:12,22:20,AF 2724,Appleton, Air France 
2024-05-30,21:12,22:20,AM 3008,Appleton, Aeromexico 
2024-05-30,21:12,22:20,DL 2945,Appleton, Delta Air Lines 
2024-05-30,21:12,22:20,KE 3610,Appleton, Korean Air 
2024-05-30,21:12,22:20,KL 6370,Appleton, KLM 
2024-05-30,21:12,22:20,VS 2046,Appleton, Virgin Atlantic 
2024-05-30,21:13,22:35,AF 2101,Austin, Air France 
2024-05-30,21:13,22:35,AM 3012,Austin, Aeromexico 
2024-05-30,21:13,22:35,DL 1345,Austin, Delta Air Lines 
2024-05-30,21:13,22:35,KE 3506,Austin, Korean Air 
2024-05-30,21:13,22:35,KL 5146,Austin, KLM 
2024-05-30,21:13,22:35,LA 8483,Austin, LATAM Airlines 
2024-05-30,21:13,22:35,VS 3059,Austin, Virgin Atlantic 
2024-05-30,21:13,22:35,WS 6355,Austin, WestJet 
2024-05-30,21:14,22:21,AF 2203,Houston, Air France 
2024-05-30,21:14,22:21,AM 4255,Houston, Aeromexico 
2024-05-30,21:14,22:21,DL 2051,Houston, Delta Air Lines 
2024-05-30,21:14,22:21,KE 3773,Houston, Korean Air 
2024-05-30,21:14,22:21,KL 5894,Houston, KLM 
2024-05-30,21:14,22:21,LA 6310,Houston, LATAM Airlines 
2024-05-30,21:14,22:21,VS 2794,Houston, Virgin Atlantic 
2024-05-30,21:14,22:21,WS 7886,Houston, WestJet 
2024-05-30,21:14,22:24,AF 3074,Charleston, Air France 
2024-05-30,21:14,22:24,AM 3183,Charleston, Aeromexico 
2024-05-30,21:14,22:24,DL 2493,Charleston, Delta Air Lines 
2024-05-30,21:14,22:24,KE 3524,Charleston, Korean Air 
2024-05-30,21:14,22:24,KL 5350,Charleston, KLM 
2024-05-30,21:14,22:24,LA 8595,Charleston, LATAM Airlines 
2024-05-30,21:14,22:24,VS 5031,Charleston, Virgin Atlantic 
2024-05-30,21:14,22:24,WS 6407,Charleston, WestJet 
2024-05-30,21:14,22:31,AF 2234,Point, Air France 
2024-05-30,21:14,22:31,AM 3119,Point, Aeromexico 
2024-05-30,21:14,22:31,DL 1375,Point, Delta Air Lines Greensboro/High 
2024-05-30,21:14,22:31,KE 6901,Point, Korean Air 
2024-05-30,21:14,22:31,KL 8015,Point, KLM 
2024-05-30,21:14,22:31,VS 4359,Point, Virgin Atlantic 
2024-05-30,21:14,22:31,WS 6461,Point, WestJet 
2024-05-30,21:15,22:47,AM 4274,Ontario, Aeromexico 
2024-05-30,21:15,22:47,DL 989,Ontario, Delta Air Lines 
2024-05-30,21:15,22:47,KL 5662,Ontario, KLM 
2024-05-30,21:15,23:03,AF 2597,Lauderdale, Air France 
2024-05-30,21:15,23:03,AM 3308,Lauderdale, Aeromexico 
2024-05-30,21:15,23:03,DL 2239,Lauderdale, Delta Air Lines Fort 
2024-05-30,21:15,23:03,KE 7069,Lauderdale, Korean Air 
2024-05-30,21:15,23:03,KL 7082,Lauderdale, KLM 
2024-05-30,21:15,23:03,LA 5052,Lauderdale, LATAM Airlines 
2024-05-30,21:15,23:03,VS 5081,Lauderdale, Virgin Atlantic 
2024-05-30,21:15,23:03,WS 7571,Lauderdale, WestJet 
2024-05-30,21:15,23:17,AM 3029,Allentown, Aeromexico 
2024-05-30,21:15,23:17,DL 5271,Allentown, Delta Air Lines 
2024-05-30,21:15,23:17,KE 3654,Allentown, Korean Air 
2024-05-30,21:15,23:17,KL 6360,Allentown, KLM 
2024-05-30,21:15,23:17,VS 2013,Allentown, Virgin Atlantic 
2024-05-30,21:15,23:17,WS 6384,Allentown, WestJet 
2024-05-30,21:16,22:25,AF 2963,Bay, Air France 
2024-05-30,21:16,22:25,AM 3273,Bay, Aeromexico 
2024-05-30,21:16,22:25,DL 2948,Bay, Delta Air Lines Green 
2024-05-30,21:16,22:25,KE 6774,Bay, Korean Air 
2024-05-30,21:16,22:25,KL 6408,Bay, KLM 
2024-05-30,21:16,22:25,VS 2566,Bay, Virgin Atlantic 
2024-05-30,21:16,23:24,AM 3676,City, Aeromexico 
2024-05-30,21:16,23:24,DL 386,City, Delta Air Lines Salt Lake 
2024-05-30,21:16,23:24,KE 3116,City, Korean Air 
2024-05-30,21:16,23:24,KL 5026,City, KLM 
2024-05-30,21:16,23:24,LA 6668,City, LATAM Airlines 
2024-05-30,21:16,23:24,VS 1954,City, Virgin Atlantic 
2024-05-30,21:17,21:59,AM 3009,Bloomington, Aeromexico 
2024-05-30,21:17,21:59,DL 5410,Bloomington, Delta Air Lines 
2024-05-30,21:17,21:59,KE 3584,Bloomington, Korean Air 
2024-05-30,21:17,21:59,KL 6374,Bloomington, KLM 
2024-05-30,21:17,21:59,VS 2286,Bloomington, Virgin Atlantic 
2024-05-30,21:17,21:59,WS 7948,Bloomington, WestJet 
2024-05-30,21:17,23:16,AF 8779,Philadelphia, Air France 
2024-05-30,21:17,23:16,AM 3436,Philadelphia, Aeromexico 
2024-05-30,21:17,23:16,DL 1476,Philadelphia, Delta Air Lines 
2024-05-30,21:17,23:16,KE 3661,Philadelphia, Korean Air 
2024-05-30,21:17,23:16,KL 7546,Philadelphia, KLM 
2024-05-30,21:17,23:16,LA 8986,Philadelphia, LATAM Airlines 
2024-05-30,21:17,23:16,VS 2660,Philadelphia, Virgin Atlantic 
2024-05-30,21:17,23:16,WS 7878,Philadelphia, WestJet 
2024-05-30,21:18,22:36,DL 2442,Dallas, Delta Air Lines 
2024-05-30,21:18,22:36,KE 3151,Dallas, Korean Air 
2024-05-30,21:18,22:36,KL 5520,Dallas, KLM 
2024-05-30,21:18,22:36,LA 6189,Dallas, LATAM Airlines 
2024-05-30,21:18,22:36,VS 5075,Dallas, Virgin Atlantic 
2024-05-30,21:18,22:36,WS 7245,Dallas, WestJet 
2024-05-30,21:18,22:39,AF 2344,Raleigh/Durham, Air France 
2024-05-30,21:18,22:39,AM 3297,Raleigh/Durham, Aeromexico 
2024-05-30,21:18,22:39,DL 2290,Raleigh/Durham, Delta Air Lines 
2024-05-30,21:18,22:39,KE 7131,Raleigh/Durham, Korean Air 
2024-05-30,21:18,22:39,KL 5098,Raleigh/Durham, KLM 
2024-05-30,21:18,22:39,LA 6231,Raleigh/Durham, LATAM Airlines 
2024-05-30,21:18,22:39,VS 5007,Raleigh/Durham, Virgin Atlantic 
2024-05-30,21:18,22:39,WS 6633,Raleigh/Durham, WestJet 
2024-05-30,21:18,23:59,AM 5564,Montreal, Aeromexico 
2024-05-30,21:18,23:59,DL 2416,Montreal, Delta Air Lines 
2024-05-30,21:18,23:59,KE 3793,Montreal, Korean Air 
2024-05-30,21:18,23:59,LA 8489,Montreal, LATAM Airlines 
2024-05-30,21:18,23:59,WS 7924,Montreal, WestJet 
2024-05-30,21:20,21:42,AF 5817,Memphis, Air France 
2024-05-30,21:20,21:42,AM 3403,Memphis, Aeromexico 
2024-05-30,21:20,21:42,DL 2001,Memphis, Delta Air Lines 
2024-05-30,21:20,21:42,KE 6951,Memphis, Korean Air 
2024-05-30,21:20,21:42,KL 5118,Memphis, KLM 
2024-05-30,21:20,21:42,VS 5183,Memphis, Virgin Atlantic 
2024-05-30,21:20,21:42,WS 7616,Memphis, WestJet 
2024-05-30,21:20,22:11,AF 2269,Springfield, Air France 
2024-05-30,21:20,22:11,AM 3249,Springfield, Aeromexico 
2024-05-30,21:20,22:11,DL 2843,Springfield, Delta Air Lines 
2024-05-30,21:20,22:11,KE 3647,Springfield, Korean Air 
2024-05-30,21:20,22:11,KL 6448,Springfield, KLM 
2024-05-30,21:20,22:11,VS 2692,Springfield, Virgin Atlantic 
2024-05-30,21:20,22:11,WS 6525,Springfield, WestJet 
2024-05-30,21:20,22:16,AF 2745,Moline, Air France 
2024-05-30,21:20,22:16,AM 3107,Moline, Aeromexico 
2024-05-30,21:20,22:16,DL 4950,Moline, Delta Air Lines 
2024-05-30,21:20,22:16,KE 6778,Moline, Korean Air 
2024-05-30,21:20,22:16,KL 6424,Moline, KLM 
2024-05-30,21:20,22:16,VS 2305,Moline, Virgin Atlantic 
2024-05-30,21:20,22:16,WS 6449,Moline, WestJet 
2024-05-30,21:20,22:40,AF 2402,Denver, Air France 
2024-05-30,21:20,22:40,AM 3040,Denver, Aeromexico 
2024-05-30,21:20,22:40,DL 956,Denver, Delta Air Lines 
2024-05-30,21:20,22:40,KE 3634,Denver, Korean Air 
2024-05-30,21:20,22:40,KL 5234,Denver, KLM 
2024-05-30,21:20,22:40,LA 6283,Denver, LATAM Airlines 
2024-05-30,21:20,22:40,VS 5063,Denver, Virgin Atlantic 
2024-05-30,21:20,22:53,AF 5933,Richmond, Air France 
2024-05-30,21:20,22:53,AM 3408,Richmond, Aeromexico 
2024-05-30,21:20,22:53,DL 1175,Richmond, Delta Air Lines 
2024-05-30,21:20,22:53,KE 7013,Richmond, Korean Air 
2024-05-30,21:20,22:53,KL 5260,Richmond, KLM 
2024-05-30,21:20,22:53,LA 8949,Richmond, LATAM Airlines 
2024-05-30,21:20,22:53,VS 1956,Richmond, Virgin Atlantic 
2024-05-30,21:20,22:53,WS 7005,Richmond, WestJet 
2024-05-30,21:20,23:05,AM 3255,Beach, Aeromexico 
2024-05-30,21:20,23:05,DL 1055,Beach, Delta Air Lines West Palm 
2024-05-30,21:20,23:05,KE 6995,Beach, Korean Air 
2024-05-30,21:20,23:05,VS 5213,Beach, Virgin Atlantic 
2024-05-30,21:20,23:05,WS 7563,Beach, WestJet 
2024-05-30,21:20,23:08,AM 3034,Baltimore, Aeromexico 
2024-05-30,21:20,23:08,DL 1020,Baltimore, Delta Air Lines 
2024-05-30,21:20,23:08,KE 6853,Baltimore, Korean Air 
2024-05-30,21:20,23:08,KL 6482,Baltimore, KLM 
2024-05-30,21:20,23:08,LA 8474,Baltimore, LATAM Airlines 
2024-05-30,21:20,23:08,VS 2528,Baltimore, Virgin Atlantic 
2024-05-30,21:20,23:08,WS 6953,Baltimore, WestJet 
2024-05-30,21:20,23:11,AF 6863,Middletown, Air France 
2024-05-30,21:20,23:11,AM 3733,Middletown, Aeromexico 
2024-05-30,21:20,23:11,DL 2180,Middletown, Delta Air Lines 
2024-05-30,21:20,23:11,KE 3552,Middletown, Korean Air 
2024-05-30,21:20,23:11,KL 6422,Middletown, KLM 
2024-05-30,21:20,23:11,VS 2136,Middletown, Virgin Atlantic 
2024-05-30,21:20,23:11,WS 6462,Middletown, WestJet 
2024-05-30,21:20,23:37,AC 8956,Toronto, Air Canada 
2024-05-30,21:20,23:37,UA 8111,Toronto, United Airlines 
2024-05-30,21:20,23:40,AF 8502,Hartford, Air France 
2024-05-30,21:20,23:40,AM 5110,Hartford, Aeromexico 
2024-05-30,21:20,23:40,DL 1011,Hartford, Delta Air Lines 
2024-05-30,21:20,23:40,KE 7177,Hartford, Korean Air 
2024-05-30,21:20,23:40,KL 6372,Hartford, KLM 
2024-05-30,21:20,23:40,LA 5055,Hartford, LATAM Airlines 
2024-05-30,21:20,23:40,VS 2518,Hartford, Virgin Atlantic 
2024-05-30,21:21,22:56,NK 2063,Orlando, Spirit Airlines 
2024-05-30,21:22,23:50,AM 3201,York, Aeromexico 
2024-05-30,21:22,23:50,DL 1239,York, Delta Air Lines New 
2024-05-30,21:22,23:50,KE 7081,York, Korean Air 
2024-05-30,21:22,23:50,KL 5024,York, KLM 
2024-05-30,21:22,23:50,LA 6397,York, LATAM Airlines 
2024-05-30,21:22,23:50,VS 3448,York, Virgin Atlantic 
2024-05-30,21:22,23:50,WS 7729,York, WestJet 
2024-05-30,21:23,22:26,AF 5971,Savannah, Air France 
2024-05-30,21:23,22:26,AM 3721,Savannah, Aeromexico 
2024-05-30,21:23,22:26,DL 2341,Savannah, Delta Air Lines 
2024-05-30,21:23,22:26,KE 3485,Savannah, Korean Air 
2024-05-30,21:23,22:26,KL 7422,Savannah, KLM 
2024-05-30,21:23,22:26,VS 5267,Savannah, Virgin Atlantic 
2024-05-30,21:23,22:26,WS 7073,Savannah, WestJet 
2024-05-30,21:25,21:18,AF 8847,Birmingham, Air France 
2024-05-30,21:25,21:18,DL 1193,Birmingham, Delta Air Lines 
2024-05-30,21:25,21:18,KE 7179,Birmingham, Korean Air 
2024-05-30,21:25,21:18,VS 4343,Birmingham, Virgin Atlantic 
2024-05-30,21:25,21:18,WS 6342,Birmingham, WestJet 
2024-05-30,21:25,22:47,NK 1361,Vegas, Spirit Airlines Las 
2024-05-30,21:30,22:40,AF 6866,Moines, Air France 
2024-05-30,21:30,22:40,AM 3095,Moines, Aeromexico 
2024-05-30,21:30,22:40,DL 2306,Moines, Delta Air Lines Des 
2024-05-30,21:30,22:40,KE 3525,Moines, Korean Air 
2024-05-30,21:30,22:40,KL 5650,Moines, KLM 
2024-05-30,21:30,22:40,VS 2438,Moines, Virgin Atlantic 
2024-05-30,21:30,23:44,AM 3412,York, Aeromexico 
2024-05-30,21:30,23:44,DL 505,York, Delta Air Lines New 
2024-05-30,21:30,23:44,KE 3545,York, Korean Air 
2024-05-30,21:30,23:44,LA 6321,York, LATAM Airlines 
2024-05-30,21:30,23:44,VS 2605,York, Virgin Atlantic 
2024-05-30,21:30,23:44,WS 7713,York, WestJet 
2024-05-30,21:30,23:58,AM 3026,Burlington, Aeromexico 
2024-05-30,21:30,23:58,DL 2419,Burlington, Delta Air Lines 
2024-05-30,21:30,23:58,KE 3608,Burlington, Korean Air 
2024-05-30,21:30,23:58,KL 6378,Burlington, KLM 
2024-05-30,21:30,23:58,VS 2115,Burlington, Virgin Atlantic 
2024-05-30,21:35,15:35,PK 5032,Istanbul, Pakistan International Airlines 
2024-05-30,21:35,15:35,SQ 6312,Istanbul, Singapore Airlines 
2024-05-30,21:35,15:35,TG 9193,Istanbul, Thai Airways International 
2024-05-30,21:35,15:35,TK 32,Istanbul, Turkish Airlines 
2024-05-30,21:35,23:18,AM 3500,Wayne, Aeromexico 
2024-05-30,21:35,23:18,DL 3935,Wayne, Delta Air Lines 
2024-05-30,21:35,23:18,KE 6772,Wayne, Korean Air 
2024-05-30,21:35,23:18,KL 5882,Wayne, KLM 
2024-05-30,21:35,23:18,VS 2459,Wayne, Virgin Atlantic 
2024-05-30,21:35,23:18,WS 6974,Wayne, WestJet 
2024-05-30,21:35,23:57,AF 2860,Providence, Air France 
2024-05-30,21:35,23:57,AM 3294,Providence, Aeromexico 
2024-05-30,21:35,23:57,DL 2064,Providence, Delta Air Lines 
2024-05-30,21:35,23:57,KE 7127,Providence, Korean Air 
2024-05-30,21:35,23:57,KL 6434,Providence, KLM 
2024-05-30,21:35,23:57,VS 2145,Providence, Virgin Atlantic 
2024-05-30,21:40,22:55,WN 1284,Dallas, Southwest Airlines 
2024-05-30,21:40,23:32,AF 6831,Detroit, Air France 
2024-05-30,21:40,23:32,AM 3154,Detroit, Aeromexico 
2024-05-30,21:40,23:32,DL 1640,Detroit, Delta Air Lines 
2024-05-30,21:40,23:32,KE 6883,Detroit, Korean Air 
2024-05-30,21:40,23:32,KL 5006,Detroit, KLM 
2024-05-30,21:40,23:32,LA 6267,Detroit, LATAM Airlines 
2024-05-30,21:40,23:32,VS 5465,Detroit, Virgin Atlantic 
2024-05-30,21:40,23:32,WS 6623,Detroit, WestJet 
2024-05-30,21:42,23:57,AF 2473,Albany, Air France 
2024-05-30,21:42,23:57,AM 3625,Albany, Aeromexico 
2024-05-30,21:42,23:57,DL 2584,Albany, Delta Air Lines 
2024-05-30,21:42,23:57,KE 3502,Albany, Korean Air 
2024-05-30,21:42,23:57,KL 6368,Albany, KLM 
2024-05-30,21:42,23:57,VS 2044,Albany, Virgin Atlantic 
2024-05-30,21:42,23:57,WS 6676,Albany, WestJet 
2024-05-30,21:45,07:00,DL 147,Santiago, Delta Air Lines 
2024-05-30,21:45,07:00,KE 7299,Santiago, Korean Air 
2024-05-30,21:45,07:00,LA 6357,Santiago, LATAM Airlines 
2024-05-30,21:45,11:10,AF 3553,London, Air France 
2024-05-30,21:45,11:10,DL 32,London, Delta Air Lines 
2024-05-30,21:45,11:10,KL 6069,London, KLM 
2024-05-30,21:45,11:10,VS 4010,London, Virgin Atlantic 
2024-05-30,21:45,12:30,AF 3595,Paris, Air France 
2024-05-30,21:45,12:30,AM 3115,Paris, Aeromexico 
2024-05-30,21:45,12:30,DL 84,Paris, Delta Air Lines 
2024-05-30,21:45,12:30,KL 6097,Paris, KLM 
2024-05-30,21:45,12:30,VS 3993,Paris, Virgin Atlantic 
2024-05-30,21:45,19:00,DL 200,Johannesburg, Delta Air Lines 
